id,name,age,salary,hire_date,department,bonus,address,phone,email
10323,Name_358,48.0,60000.0,2022-10-27,unknown,1081.0,,,
10324,Name_987,63.0,70000.0,2021-06-20,Finance,6636.0,"Street 76, City 1",3807103426,email_805@example.com
10325,Name_444,74.0,70000.0,2023-09-11,Marketing,8030.0,"Street 25, City 7",4981602646,email_390@example.com
10326,Name_128,71.0,60000.0,,IT,6371.0,"Street 48, City 27",5098506154,email_910@example.com
10327,Name_691,45.0,70000.0,2020-05-01,HR,7932.0,"Street 29, City 38",7265993138,email_921@example.com
10328,Name_405,48.0,50000.0,2019-11-25,HR,9803.0,,,
10329,Name_392,27.0,60000.0,2022-01-25,HR,,"Street 63, City 1",8323766852,email_684@example.com
10330,Name_193,21.0,60000.0,,HR,,"Street 34, City 36",4655777139,email_93@example.com
10331,Name_604,20.0,60000.0,,Marketing,,"Street 51, City 27",1793767306,email_537@example.com
10332,Name_881,42.0,70000.0,2024-09-27,Marketing,3146.0,"Street 69, City 16",2642171255,email_875@example.com
10333,Name_743,40.0,50000.0,2017-03-24,IT,9146.0,"Street 33, City 25",6033448919,email_565@example.com
10334,Name_78,44.0,60000.0,,unknown,,"Street 80, City 25",7771095276,email_841@example.com
10335,Name_85,48.0,60000.0,2025-01-20,Finance,6661.0,"Street 53, City 16",3378346281,email_682@example.com
10336,Name_30,78.0,60000.0,2017-04-02,IT,9624.0,"Street 55, City 33",4868405762,email_213@example.com
10337,Name_725,55.0,60000.0,2025-04-06,HR,1254.0,"Street 56, City 39",2546042956,email_942@example.com
10338,Name_49,49.0,60000.0,2017-01-10,Finance,6269.0,"Street 77, City 17",1760310518,email_695@example.com
10339,Name_777,40.0,70000.0,2022-06-29,IT,4213.0,"Street 86, City 18",6026393019,email_745@example.com
10340,Name_145,64.0,60000.0,,HR,4947.0,"Street 80, City 16",6960549162,email_406@example.com
10341,Name_69,57.0,50000.0,2024-09-27,IT,9719.0,"Street 77, City 17",2649189516,email_569@example.com
10342,Name_58,54.0,60000.0,2016-06-10,HR,8383.0,"Street 84, City 34",7863774904,email_61@example.com
10343,Name_697,20.0,60000.0,2018-10-20,HR,7909.0,"Street 53, City 50",1819209345,email_965@example.com
10344,Name_574,52.0,60000.0,2017-09-30,Marketing,4771.0,"Street 34, City 37",3488046911,email_240@example.com
10345,Name_479,30.0,70000.0,2025-03-20,HR,,"Street 85, City 36",9077982060,email_783@example.com
10346,Name_820,51.0,60000.0,2019-10-14,IT,,"Street 16, City 21",6450144525,email_240@example.com
10347,Name_445,41.0,60000.0,2018-12-26,Finance,4049.0,"Street 52, City 49",7849025353,email_522@example.com
10348,Name_296,18.0,50000.0,2016-03-27,Marketing,,"Street 64, City 46",2799617412,email_347@example.com
10349,Name_678,29.0,70000.0,2023-01-22,Finance,5915.0,"Street 33, City 26",8374727771,email_645@example.com
10350,Name_171,25.0,60000.0,2021-08-02,unknown,5959.0,"Street 90, City 26",5210178925,email_955@example.com
10351,Name_575,36.0,50000.0,2025-07-06,Finance,,"Street 8, City 37",9524447438,email_987@example.com
10352,Name_147,26.0,50000.0,2019-02-16,unknown,6613.0,"Street 29, City 24",1675388278,email_760@example.com
10353,Name_484,45.0,50000.0,2024-01-18,unknown,5885.0,"Street 56, City 5",8830096612,email_693@example.com
10354,Name_306,31.0,50000.0,2022-05-07,Marketing,9053.0,"Street 94, City 26",1601317015,email_126@example.com
10355,Name_673,77.0,70000.0,2025-06-20,Finance,,"Street 17, City 24",2250070138,email_142@example.com
10356,Name_653,44.0,50000.0,2021-01-20,HR,9443.0,"Street 55, City 31",8400702522,email_498@example.com
10357,Name_846,35.0,70000.0,2021-07-23,Marketing,1570.0,"Street 40, City 15",2286814053,email_401@example.com
10358,Name_609,59.0,50000.0,2021-08-22,Marketing,5078.0,"Street 6, City 2",2112367433,email_270@example.com
10359,Name_446,58.0,50000.0,2019-08-08,HR,5669.0,"Street 23, City 20",8311456667,email_43@example.com
10360,Name_221,23.0,70000.0,2017-12-04,Finance,5223.0,"Street 38, City 16",7679750427,email_143@example.com
10361,Name_555,50.0,60000.0,2022-01-24,Marketing,4042.0,,,
10362,Name_945,54.0,60000.0,2019-04-14,unknown,8328.0,"Street 34, City 42",4588633440,email_712@example.com
10363,Name_804,59.0,60000.0,,HR,9112.0,"Street 16, City 4",8751247567,email_177@example.com
10364,Name_378,42.0,70000.0,2022-07-10,IT,1362.0,"Street 86, City 33",2371429817,email_821@example.com
10365,Name_620,30.0,50000.0,2020-09-07,Marketing,3666.0,"Street 94, City 29",1315904313,email_509@example.com
10366,Name_266,71.0,70000.0,,unknown,4497.0,"Street 31, City 6",4345277974,email_855@example.com
10367,Name_95,40.0,50000.0,2024-03-16,Finance,,"Street 86, City 33",2435064125,email_193@example.com
10368,Name_262,53.0,70000.0,2022-09-19,Finance,3229.0,"Street 83, City 18",7517832735,email_151@example.com
10369,Name_825,50.0,60000.0,2024-08-21,HR,3388.0,"Street 63, City 50",6878019717,email_240@example.com
10370,Name_897,38.0,70000.0,2020-01-21,unknown,7596.0,,,
10371,Name_71,51.0,60000.0,2018-11-07,HR,1637.0,"Street 77, City 1",1740317634,email_295@example.com
10372,Name_954,73.0,60000.0,2019-09-20,Marketing,6592.0,"Street 16, City 44",7033479573,email_520@example.com
10373,Name_219,53.0,60000.0,2016-12-07,HR,8817.0,"Street 5, City 14",1197196871,email_354@example.com
10374,Name_533,34.0,70000.0,2017-06-05,IT,3833.0,"Street 14, City 16",8082337936,email_71@example.com
10375,Name_92,27.0,60000.0,2023-09-13,HR,6261.0,,,
10376,Name_127,40.0,70000.0,,HR,6617.0,"Street 52, City 45",3469951585,email_401@example.com
10377,Name_80,61.0,70000.0,2024-09-25,Marketing,5701.0,"Street 96, City 34",6187799432,email_740@example.com
10378,Name_824,76.0,60000.0,2023-11-30,unknown,7668.0,"Street 76, City 12",1247182903,email_22@example.com
10379,Name_238,19.0,60000.0,2020-04-01,IT,6962.0,"Street 85, City 48",3775190880,email_532@example.com
10380,Name_983,52.0,60000.0,2024-10-15,HR,2990.0,"Street 42, City 12",3100526766,email_733@example.com
10381,Name_372,31.0,50000.0,2017-09-02,Marketing,2988.0,"Street 5, City 47",7513285715,email_248@example.com
10382,Name_916,74.0,50000.0,2021-07-15,Marketing,2949.0,"Street 21, City 39",4826153728,email_647@example.com
10383,Name_486,64.0,60000.0,2019-03-30,Marketing,8994.0,"Street 61, City 25",3124522222,email_319@example.com
10384,Name_694,62.0,70000.0,2019-08-25,unknown,2750.0,"Street 58, City 4",2477094576,email_460@example.com
10385,Name_25,58.0,50000.0,2018-08-22,HR,,"Street 16, City 18",3015528660,email_34@example.com
10386,Name_156,19.0,70000.0,2016-10-22,Finance,1099.0,"Street 79, City 36",6137422928,email_681@example.com
10387,Name_517,36.0,60000.0,2020-08-17,IT,8656.0,,,
10388,Name_632,33.0,60000.0,2017-06-11,Finance,8539.0,"Street 64, City 49",7853606816,email_326@example.com
10389,Name_789,60.0,60000.0,,unknown,,"Street 74, City 23",5282192561,email_577@example.com
10390,Name_530,61.0,70000.0,2024-08-16,HR,,"Street 61, City 50",2097607141,email_273@example.com
10391,Name_943,42.0,60000.0,2020-01-11,Finance,2876.0,"Street 77, City 6",9574708757,email_454@example.com
10392,Name_710,18.0,50000.0,2023-10-16,Finance,9345.0,"Street 27, City 11",1390270453,email_4@example.com
10393,Name_57,19.0,50000.0,2024-07-18,Finance,6593.0,"Street 10, City 5",6554577152,email_714@example.com
10394,Name_605,65.0,60000.0,,IT,2210.0,"Street 13, City 28",4136834183,email_752@example.com
10395,Name_19,44.0,70000.0,2020-01-20,HR,5576.0,"Street 13, City 39",1367162197,email_47@example.com
10396,Name_384,19.0,60000.0,2023-01-11,Marketing,4413.0,"Street 89, City 28",8438206929,email_720@example.com
10397,Name_865,75.0,60000.0,2023-02-06,HR,,"Street 95, City 41",2748076057,email_23@example.com
10398,Name_193,47.0,50000.0,2023-08-08,Finance,4533.0,"Street 11, City 43",2989395363,email_571@example.com
10399,Name_237,68.0,60000.0,2018-01-15,HR,5104.0,"Street 57, City 10",4759934311,email_729@example.com
10400,Name_387,27.0,60000.0,2024-03-15,Marketing,6300.0,"Street 84, City 3",1116597593,email_567@example.com
10401,Name_426,36.0,60000.0,2018-02-14,IT,1565.0,"Street 83, City 1",4502000522,email_743@example.com
10402,Name_277,59.0,60000.0,2016-01-14,HR,2541.0,"Street 58, City 14",6548112497,email_766@example.com
10403,Name_227,33.0,60000.0,2021-08-12,HR,4113.0,"Street 15, City 30",6655691338,email_604@example.com
10404,Name_745,30.0,60000.0,2018-08-13,IT,1456.0,"Street 65, City 10",3033787863,email_760@example.com
10405,Name_552,65.0,60000.0,2022-04-01,IT,8036.0,"Street 9, City 19",6685379684,email_657@example.com
10406,Name_323,67.0,60000.0,2022-04-11,Finance,4513.0,"Street 46, City 28",4525863054,email_718@example.com
10407,Name_153,73.0,60000.0,2023-07-04,Finance,6111.0,"Street 54, City 43",4604800904,email_991@example.com
10408,Name_639,25.0,60000.0,2020-05-02,IT,6779.0,"Street 75, City 22",7140756424,email_538@example.com
10409,Name_237,48.0,60000.0,2019-08-22,Marketing,2421.0,"Street 19, City 6",7259216706,email_750@example.com
10410,Name_998,67.0,70000.0,2023-04-19,Finance,,"Street 54, City 44",2988674340,email_404@example.com
10411,Name_55,48.0,70000.0,2024-01-01,Marketing,2486.0,"Street 78, City 29",1473888092,email_370@example.com
10412,Name_980,62.0,60000.0,2019-11-23,IT,7602.0,"Street 68, City 28",5720483460,email_45@example.com
10413,Name_436,42.0,60000.0,2017-11-27,HR,8448.0,"Street 2, City 36",8742027770,email_315@example.com
10414,Name_684,76.0,60000.0,2019-01-06,IT,1460.0,"Street 60, City 10",1100206417,email_984@example.com
10415,Name_109,56.0,60000.0,2018-04-04,IT,5026.0,"Street 21, City 40",9218733746,email_860@example.com
10416,Name_866,77.0,50000.0,2022-10-06,unknown,2269.0,"Street 40, City 6",4870792406,email_614@example.com
10417,Name_981,38.0,70000.0,,IT,,"Street 75, City 33",9836016147,email_677@example.com
10418,Name_184,72.0,60000.0,2023-08-23,Finance,7717.0,"Street 40, City 47",1735293313,email_549@example.com
10419,Name_951,48.0,70000.0,2020-04-16,HR,,,,
10420,Name_368,74.0,60000.0,,Marketing,3216.0,"Street 78, City 23",3128135199,email_95@example.com
10421,Name_983,67.0,50000.0,2024-10-13,unknown,1789.0,"Street 2, City 36",1730974314,email_551@example.com
10422,Name_198,55.0,60000.0,2023-09-05,Finance,4267.0,"Street 67, City 13",7225801033,email_685@example.com
10423,Name_371,58.0,70000.0,2025-06-17,HR,6184.0,"Street 93, City 39",6623018924,email_115@example.com
10424,Name_373,46.0,70000.0,2018-06-07,Marketing,,"Street 9, City 50",6319446684,email_737@example.com
10425,Name_973,23.0,70000.0,,HR,4016.0,"Street 67, City 27",7295244151,email_625@example.com
10426,Name_497,35.0,60000.0,2024-11-09,Finance,1263.0,"Street 56, City 20",6993335227,email_718@example.com
10427,Name_599,66.0,70000.0,,HR,3283.0,"Street 57, City 49",9818361369,email_216@example.com
10428,Name_201,61.0,60000.0,2021-06-06,IT,8689.0,"Street 60, City 22",8755921149,email_137@example.com
10429,Name_849,52.0,50000.0,,HR,9180.0,"Street 1, City 40",4869807947,email_194@example.com
10430,Name_509,44.0,50000.0,2024-09-11,IT,9887.0,"Street 89, City 30",7456904849,email_549@example.com
10431,Name_322,22.0,60000.0,2022-09-26,Finance,4733.0,"Street 53, City 2",3232091954,email_159@example.com
10432,Name_275,24.0,60000.0,2016-10-18,unknown,7427.0,"Street 81, City 18",3981826162,email_170@example.com
10433,Name_211,27.0,60000.0,2018-09-23,IT,9851.0,"Street 77, City 46",7867674783,email_774@example.com
10434,Name_504,27.0,70000.0,,HR,2848.0,"Street 14, City 22",9083541953,email_651@example.com
10435,Name_903,68.0,60000.0,2019-11-18,HR,3450.0,,,
10436,Name_118,74.0,60000.0,2023-07-11,HR,8949.0,,,
10437,Name_703,75.0,60000.0,2022-08-04,Finance,1774.0,,,
10438,Name_554,45.0,50000.0,2025-04-01,Marketing,9815.0,"Street 93, City 22",8527958470,email_630@example.com
10439,Name_42,53.0,60000.0,2018-07-04,HR,3296.0,"Street 49, City 7",8867815290,email_993@example.com
10440,Name_315,27.0,60000.0,2016-02-03,HR,6856.0,,,
10441,Name_788,67.0,50000.0,2019-07-09,IT,4292.0,,,
10442,Name_329,52.0,60000.0,,unknown,9726.0,"Street 55, City 14",5799283004,email_238@example.com
10443,Name_17,70.0,50000.0,2019-04-20,HR,8739.0,"Street 43, City 36",7646602173,email_854@example.com
10444,Name_283,52.0,60000.0,2018-10-08,Finance,2251.0,"Street 87, City 37",8542968173,email_829@example.com
10445,Name_943,54.0,60000.0,2017-04-25,Marketing,2236.0,"Street 37, City 23",6890682024,email_593@example.com
10446,Name_258,65.0,60000.0,2020-11-22,Marketing,7172.0,"Street 55, City 8",9490117134,email_642@example.com
10447,Name_575,37.0,60000.0,2023-06-26,Marketing,9198.0,"Street 2, City 50",2719677122,email_88@example.com
10448,Name_574,30.0,70000.0,2017-01-13,Finance,6445.0,"Street 42, City 4",1744962581,email_118@example.com
10449,Name_612,28.0,70000.0,2021-03-11,Marketing,8623.0,"Street 41, City 8",2425369573,email_471@example.com
10450,Name_19,75.0,70000.0,2018-05-13,Marketing,2659.0,"Street 4, City 13",7448196650,email_457@example.com
10451,Name_529,62.0,50000.0,2024-03-23,IT,4327.0,"Street 36, City 27",9341395332,email_950@example.com
10452,Name_837,36.0,50000.0,2024-09-13,Marketing,,"Street 99, City 33",4612404775,email_558@example.com
10453,Name_423,45.0,70000.0,2025-01-08,IT,3254.0,"Street 25, City 47",6640091400,email_583@example.com
10454,Name_466,55.0,60000.0,2024-09-01,IT,2719.0,"Street 45, City 1",1211062904,email_881@example.com
10455,Name_373,73.0,60000.0,2022-01-20,IT,8658.0,"Street 24, City 1",7836642431,email_838@example.com
10456,Name_758,62.0,60000.0,2021-10-25,Finance,2709.0,"Street 59, City 23",6403467004,email_67@example.com
10457,Name_763,77.0,50000.0,2024-01-12,HR,6327.0,"Street 78, City 13",3987394975,email_568@example.com
10458,Name_967,21.0,60000.0,2024-05-12,unknown,2589.0,"Street 82, City 21",5124236773,email_140@example.com
10459,Name_81,74.0,50000.0,2021-11-11,Marketing,,"Street 9, City 45",5065377641,email_400@example.com
10460,Name_551,71.0,70000.0,2022-06-10,unknown,,,,
10461,Name_548,54.0,60000.0,2024-06-01,HR,3443.0,,,
10462,Name_424,36.0,60000.0,2016-03-04,IT,1895.0,"Street 40, City 50",3402905752,email_737@example.com
10463,Name_429,54.0,60000.0,2021-02-20,IT,9505.0,,,
10464,Name_388,48.0,60000.0,2019-10-17,IT,,"Street 47, City 14",9764028836,email_273@example.com
10465,Name_998,31.0,70000.0,2022-03-21,IT,,"Street 12, City 3",6409978051,email_620@example.com
10466,Name_921,48.0,60000.0,,Marketing,,"Street 53, City 11",1113079499,email_797@example.com
10467,Name_709,45.0,60000.0,2021-02-05,HR,1331.0,"Street 34, City 13",4344601481,email_429@example.com
10468,Name_670,77.0,50000.0,2019-01-31,HR,5539.0,"Street 91, City 48",9345856856,email_219@example.com
10469,Name_204,53.0,60000.0,2025-09-17,HR,1890.0,"Street 88, City 13",5094868218,email_509@example.com
10470,Name_196,61.0,50000.0,2025-06-15,unknown,5234.0,"Street 37, City 39",4165033955,email_55@example.com
10471,Name_728,55.0,60000.0,2022-02-23,IT,3360.0,"Street 60, City 2",2413733163,email_577@example.com
10472,Name_285,36.0,50000.0,2021-04-06,Finance,,"Street 44, City 19",1215672480,email_806@example.com
10473,Name_969,59.0,60000.0,2016-01-10,HR,4648.0,"Street 1, City 32",1611943321,email_674@example.com
10474,Name_196,18.0,70000.0,2016-03-23,unknown,6621.0,"Street 88, City 24",1682430025,email_137@example.com
10475,Name_307,40.0,60000.0,2022-02-05,Marketing,9827.0,"Street 40, City 20",4343864967,email_40@example.com
10476,Name_664,72.0,70000.0,2024-11-12,IT,6472.0,"Street 13, City 1",4378479741,email_126@example.com
10477,Name_14,45.0,50000.0,2024-10-20,unknown,7701.0,"Street 45, City 32",8662912452,email_917@example.com
10478,Name_837,65.0,60000.0,2022-06-18,Finance,8300.0,"Street 60, City 48",4531761732,email_788@example.com
10479,Name_146,21.0,60000.0,2022-10-12,Finance,6876.0,"Street 79, City 30",3771503422,email_315@example.com
10480,Name_938,58.0,70000.0,2017-08-13,Marketing,1083.0,"Street 19, City 14",3502924390,email_346@example.com
10481,Name_57,77.0,70000.0,2017-06-30,HR,9348.0,"Street 57, City 8",1730446784,email_466@example.com
10482,Name_723,35.0,50000.0,,HR,3594.0,"Street 36, City 42",3506283940,email_991@example.com
10483,Name_780,78.0,70000.0,2018-04-23,unknown,9423.0,"Street 28, City 20",1372059102,email_717@example.com
10484,Name_210,66.0,70000.0,2018-03-01,unknown,8642.0,"Street 22, City 27",1861229527,email_691@example.com
10485,Name_529,64.0,70000.0,,HR,9966.0,"Street 99, City 14",3014348670,email_941@example.com
10486,Name_798,68.0,60000.0,,HR,7522.0,"Street 8, City 1",2496768007,email_880@example.com
10487,Name_344,56.0,60000.0,2016-03-24,unknown,,"Street 26, City 15",3145962631,email_185@example.com
10488,Name_715,42.0,50000.0,2018-01-23,IT,,"Street 80, City 35",1026447473,email_199@example.com
10489,Name_611,35.0,60000.0,2025-05-06,Finance,5043.0,"Street 69, City 18",1934942901,email_209@example.com
10490,Name_279,23.0,70000.0,2017-10-15,Finance,,"Street 100, City 40",1714498922,email_149@example.com
10491,Name_209,36.0,70000.0,2021-08-14,Marketing,6102.0,"Street 46, City 26",3649243793,email_633@example.com
10492,Name_641,70.0,60000.0,2025-08-23,Finance,4421.0,"Street 24, City 21",6560946404,email_277@example.com
10493,Name_335,29.0,70000.0,,unknown,9643.0,"Street 34, City 27",5855073769,email_454@example.com
10494,Name_288,42.0,60000.0,2023-01-06,IT,7367.0,"Street 46, City 8",9282436015,email_930@example.com
10495,Name_252,52.0,70000.0,2022-03-26,unknown,9804.0,"Street 39, City 1",7537715586,email_81@example.com
10496,Name_265,18.0,70000.0,2022-12-25,HR,9317.0,"Street 6, City 46",5367343474,email_877@example.com
10497,Name_271,22.0,50000.0,2016-06-15,HR,7996.0,"Street 49, City 30",8795398363,email_250@example.com
10498,Name_924,18.0,50000.0,2016-07-17,Finance,8997.0,"Street 94, City 21",1737092699,email_201@example.com
10499,Name_920,25.0,60000.0,2025-09-12,IT,2050.0,"Street 49, City 5",9268331462,email_659@example.com
10500,Name_700,56.0,60000.0,2020-07-09,Marketing,4002.0,"Street 81, City 32",5070812628,email_753@example.com
10501,Name_419,64.0,60000.0,2018-04-10,unknown,6773.0,"Street 36, City 23",7622251092,email_539@example.com
10502,Name_726,60.0,50000.0,2019-08-11,Marketing,2456.0,,,
10503,Name_795,35.0,60000.0,2017-10-12,Marketing,3647.0,"Street 96, City 17",1908296932,email_710@example.com
10504,Name_211,63.0,50000.0,2024-08-06,Marketing,1989.0,"Street 5, City 47",7791054203,email_502@example.com
10505,Name_365,76.0,60000.0,2025-02-16,Marketing,1683.0,"Street 36, City 23",9505323923,email_722@example.com
10506,Name_76,26.0,70000.0,2022-10-16,unknown,4296.0,"Street 93, City 6",1899269633,email_903@example.com
10507,Name_660,22.0,60000.0,2020-10-01,HR,2813.0,"Street 32, City 39",6190757656,email_678@example.com
10508,Name_321,72.0,60000.0,2022-10-26,unknown,8911.0,"Street 68, City 23",5696452516,email_884@example.com
10509,Name_725,21.0,60000.0,2020-06-18,HR,1373.0,"Street 31, City 3",4480033823,email_309@example.com
10510,Name_433,61.0,60000.0,2020-12-02,HR,9225.0,"Street 75, City 2",2634507095,email_80@example.com
10511,Name_109,46.0,50000.0,2019-02-10,unknown,5713.0,"Street 70, City 46",6880705990,email_164@example.com
10512,Name_641,18.0,60000.0,2023-11-16,unknown,8621.0,"Street 50, City 24",6938725182,email_212@example.com
10513,Name_522,47.0,60000.0,2020-03-23,unknown,1292.0,"Street 14, City 9",7841195214,email_95@example.com
10514,Name_47,73.0,60000.0,2024-07-14,HR,4148.0,"Street 100, City 26",8412417741,email_579@example.com
10515,Name_379,62.0,60000.0,2015-12-10,unknown,6962.0,,,
10516,Name_827,48.0,50000.0,2020-05-08,IT,7421.0,,,
10517,Name_96,20.0,70000.0,2023-12-07,Finance,3971.0,"Street 95, City 16",5399528285,email_108@example.com
10518,Name_958,39.0,50000.0,2019-07-24,Finance,3402.0,"Street 53, City 38",6274730527,email_911@example.com
10519,Name_103,25.0,60000.0,2018-01-15,IT,8658.0,,,
10520,Name_892,73.0,60000.0,2019-10-15,Finance,,"Street 97, City 6",4923411030,email_801@example.com
10521,Name_854,35.0,70000.0,2025-03-17,HR,6410.0,"Street 23, City 46",7249625582,email_166@example.com
10522,Name_146,48.0,70000.0,2019-10-07,unknown,3549.0,"Street 77, City 46",4556904142,email_73@example.com
10523,Name_880,65.0,50000.0,2021-07-27,unknown,1470.0,"Street 42, City 38",4070503937,email_867@example.com
10524,Name_942,69.0,70000.0,,unknown,2532.0,"Street 90, City 1",3391527957,email_598@example.com
10525,Name_928,37.0,50000.0,2019-10-02,IT,1901.0,,,
10526,Name_27,48.0,60000.0,2022-12-30,IT,1226.0,"Street 29, City 27",4653077580,email_347@example.com
10527,Name_732,47.0,60000.0,2017-11-08,HR,7533.0,"Street 59, City 48",4529046346,email_987@example.com
10528,Name_530,33.0,70000.0,2024-09-04,IT,4081.0,"Street 64, City 41",8506288275,email_856@example.com
10529,Name_679,19.0,60000.0,2018-04-30,unknown,5866.0,"Street 75, City 16",7504472928,email_739@example.com
10530,Name_945,34.0,60000.0,2016-07-29,HR,9804.0,"Street 28, City 17",3138944651,email_392@example.com
10531,Name_989,27.0,50000.0,2017-08-08,HR,4918.0,"Street 32, City 15",6467380814,email_25@example.com
10532,Name_82,24.0,50000.0,2025-01-11,unknown,1227.0,"Street 19, City 5",5722160299,email_230@example.com
10533,Name_428,76.0,70000.0,2020-09-06,Marketing,6001.0,"Street 9, City 47",8549385502,email_568@example.com
10534,Name_584,59.0,50000.0,2018-03-16,unknown,1450.0,"Street 16, City 32",1750175872,email_853@example.com
10535,Name_822,68.0,60000.0,2024-02-21,HR,9160.0,"Street 76, City 15",5047989843,email_391@example.com
10536,Name_479,69.0,60000.0,2021-04-07,Marketing,7240.0,"Street 64, City 22",6702463782,email_751@example.com
10537,Name_766,76.0,60000.0,2018-02-18,unknown,2362.0,"Street 24, City 39",8659367515,email_533@example.com
10538,Name_162,26.0,60000.0,2018-12-17,unknown,1808.0,"Street 100, City 50",9758671123,email_540@example.com
10539,Name_839,71.0,70000.0,2024-11-16,Marketing,5507.0,"Street 15, City 33",5730637442,email_218@example.com
10540,Name_932,79.0,60000.0,2016-07-30,Marketing,1982.0,"Street 6, City 7",2146744922,email_114@example.com
10541,Name_402,48.0,50000.0,2021-03-15,Finance,6007.0,"Street 7, City 35",1747018975,email_479@example.com
10542,Name_508,26.0,60000.0,2024-02-10,Marketing,5588.0,"Street 37, City 46",7250823962,email_754@example.com
10543,Name_38,26.0,60000.0,2025-05-03,IT,5263.0,"Street 11, City 2",8011984475,email_862@example.com
10544,Name_955,54.0,70000.0,2017-12-20,Marketing,8668.0,"Street 99, City 46",8808477994,email_772@example.com
10545,Name_511,41.0,50000.0,2024-06-03,HR,1953.0,"Street 28, City 6",2347283931,email_546@example.com
10546,Name_393,56.0,50000.0,2023-10-18,Marketing,9021.0,"Street 15, City 28",4520117954,email_727@example.com
10547,Name_713,28.0,60000.0,2020-11-23,unknown,4463.0,,,
10548,Name_494,25.0,70000.0,2025-01-10,IT,7090.0,"Street 79, City 26",2675940165,email_17@example.com
10549,Name_200,42.0,60000.0,2022-03-30,Marketing,5131.0,"Street 38, City 3",1885305000,email_824@example.com
10550,Name_255,63.0,60000.0,,IT,5260.0,"Street 7, City 13",9862845399,email_809@example.com
10551,Name_179,19.0,60000.0,,Finance,2991.0,"Street 62, City 31",2227901210,email_172@example.com
10552,Name_547,27.0,60000.0,2015-10-08,IT,6828.0,"Street 11, City 40",3499148439,email_61@example.com
10553,Name_594,70.0,70000.0,2025-08-01,unknown,3797.0,"Street 22, City 38",7046014702,email_402@example.com
10554,Name_389,41.0,70000.0,2023-07-31,Finance,7590.0,,,
10555,Name_398,65.0,60000.0,,Marketing,9601.0,"Street 72, City 12",5241924937,email_918@example.com
10556,Name_732,33.0,60000.0,2022-05-10,IT,5995.0,"Street 45, City 3",8694480463,email_959@example.com
10557,Name_158,36.0,60000.0,2016-04-06,Finance,,"Street 1, City 29",9357584041,email_735@example.com
10558,Name_4,76.0,50000.0,2021-05-12,Marketing,8979.0,"Street 20, City 1",5198044626,email_266@example.com
10559,Name_167,48.0,50000.0,2023-08-30,Marketing,4731.0,"Street 38, City 42",2209034488,email_711@example.com
10560,Name_468,28.0,70000.0,2025-06-05,IT,5243.0,"Street 54, City 6",9964001715,email_698@example.com
10561,Name_960,23.0,60000.0,2020-08-29,IT,8243.0,"Street 94, City 27",3114979858,email_390@example.com
10562,Name_409,23.0,70000.0,2017-12-20,Finance,9568.0,"Street 60, City 24",2774554081,email_683@example.com
10563,Name_412,49.0,60000.0,2023-01-03,IT,4759.0,"Street 65, City 16",8219018704,email_713@example.com
10564,Name_204,56.0,70000.0,2023-02-17,Marketing,6471.0,"Street 31, City 5",2647969815,email_748@example.com
10565,Name_194,65.0,50000.0,2025-01-24,unknown,3356.0,"Street 96, City 47",2504937632,email_732@example.com
10566,Name_235,30.0,60000.0,2020-03-06,Finance,5436.0,"Street 96, City 35",9280421774,email_965@example.com
10567,Name_718,76.0,60000.0,2019-05-10,unknown,5616.0,"Street 87, City 14",8254390844,email_474@example.com
10568,Name_150,20.0,60000.0,2016-02-19,unknown,6126.0,,,
10569,Name_159,73.0,50000.0,2022-02-19,Marketing,6819.0,"Street 15, City 11",1056693622,email_306@example.com
10570,Name_279,73.0,60000.0,,unknown,8130.0,"Street 17, City 32",5554440265,email_532@example.com
10571,Name_816,58.0,60000.0,2017-02-12,HR,7068.0,"Street 51, City 15",3444984156,email_170@example.com
10572,Name_404,73.0,60000.0,2020-07-07,Finance,6465.0,"Street 22, City 33",8194320394,email_282@example.com
10573,Name_893,52.0,60000.0,2021-12-02,Marketing,4585.0,"Street 13, City 48",7676312309,email_161@example.com
10574,Name_678,48.0,50000.0,2024-07-30,IT,6245.0,"Street 49, City 40",7161808249,email_321@example.com
10575,Name_311,48.0,70000.0,2024-02-03,Marketing,6068.0,"Street 98, City 38",6661816735,email_95@example.com
10576,Name_68,34.0,60000.0,2022-12-09,IT,4349.0,"Street 28, City 6",3063383441,email_268@example.com
10577,Name_463,20.0,60000.0,2025-02-26,Marketing,6622.0,"Street 11, City 42",1599168290,email_93@example.com
10578,Name_88,51.0,70000.0,2022-11-26,HR,4260.0,"Street 25, City 9",6817952886,email_818@example.com
10579,Name_217,29.0,60000.0,2021-06-22,Finance,3705.0,"Street 94, City 37",8119465112,email_176@example.com
10580,Name_1,41.0,60000.0,2018-09-20,unknown,8224.0,"Street 43, City 29",2489467560,email_98@example.com
10581,Name_135,23.0,60000.0,2019-10-23,Marketing,8910.0,"Street 57, City 15",8604733317,email_791@example.com
10582,Name_697,59.0,70000.0,2016-10-19,Finance,4167.0,"Street 54, City 45",1858110336,email_134@example.com
10583,Name_351,28.0,50000.0,2016-01-02,Finance,9790.0,"Street 32, City 43",5848457442,email_251@example.com
10584,Name_140,65.0,50000.0,2023-03-21,Finance,6491.0,"Street 33, City 25",5486992255,email_698@example.com
10585,Name_618,44.0,60000.0,2020-03-02,Finance,8677.0,"Street 48, City 46",8342064486,email_682@example.com
10586,Name_133,65.0,60000.0,2018-05-23,Finance,7410.0,,,
